ID,TrophicSpecies,FunctionalGroup,TotalDegree,NumPrey,NumPred,Between,Close,TL,Omn,meanTrophicSimil,TopRole,Habitat
209,Aglaophamus_virginis,Polychaeta,10,5,5,206.6375823154286,0.0010090817356205853,3.607,0.368,0.03294289916287979,modspe,Benthic
210,Nephtys_sp,Polychaeta,14,7,7,52.52932561922147,0.0011574074074074073,2.624,0.63,0.0876703833015991,modspe,Benthic
211,Lumbrineriidae,Polychaeta,4,1,3,9.916666666666666,8.748906386701663e-4,3.5,0,0.01742279514684323,modspe,Benthic
212,Orbiniidae,Polychaeta,12,5,7,14.07496229260935,9.98003992015968e-4,2.2,0.16,0.05450955925259425,modspe,Benthic
213,Maldaniidae,Polychaeta,2,0,2,0,7.898894154818325e-4,1,0,0.02074708010471279,modspe,Benthic
214,Globicephala_melas,MarineMammals_3,9,9,0,0,9.140767824497258e-4,4.424,0.083,0.044989480329184095,modspe,Pelagic
215,Pseudechinus_magellanicus,Echinodermata,10,5,5,104.73369963369963,9.442870632672333e-4,2.6,0.24,0.020311797600302002,modspe,Benthic
216,Turbonilla_strebeli,Gastropoda,2,0,2,0,7.168458781362007e-4,1,0,0.006727496082898919,modspe,Benthic
217,Aega_semicarinata,Isopoda,3,1,2,0.7672413793103449,0.00101010101010101,2,0,0.08808478701623157,modspe,NA
218,Laetmonice_producta,Polychaeta,8,6,2,61.894606035864804,0.0010706638115631692,2.798,1.324,0.09183884034254312,modcon,Benthic
219,Andaniotes_linearis,Amphipoda,1,1,0,0,7.272727272727272e-4,2,0,0.024005118650470194,modspe,NA
220,Macronectes_giganteus,SeaBirds,7,7,0,0,9.149130832570906e-4,3.919,0.876,0.052982207389967395,modspe,Land-based
221,Macronectes_halli,SeaBirds,6,6,0,0,9.041591320072332e-4,3.989,0.988,0.05266465381590275,modspe,Land-based
222,Oceanites_sp,SeaBirds,13,13,0,0,9.398496240601503e-4,3.552,0.167,0.0417622316685378,modspe,Land-based
223,Boccardia_sp,Polychaeta,13,7,6,18.392394533571004,0.0011148272017837235,2.314,0.25,0.07888010926227366,modspe,Benthic
224,Chaetopterus_antarcticus,Polychaeta,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,Benthic
225,Cirratulidae,Polychaeta,5,2,3,2.5409920914333446,0.001072961373390558,2.5,0.25,0.08379806681355514,modspe,Benthic
226,Coelorinchus_marinii,Fish_Demersal,8,5,3,4.947410238631684,9.794319294809011e-4,3.334,0.662,0.030275093858441134,modspe,Demersal
227,Eunice_pennata,Polychaeta,3,2,1,0.29099209143334487,0.001049317943336831,2.5,0.25,0.11676437606047345,modspe,Benthic
228,Hyalinoecia_artifex,Polychaeta,1,1,0,0,8.396305625524769e-4,3,0,0.019996293392474492,modspe,Benthic
229,Lanice_sp,Polychaeta,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,Benthic
230,Nothria_anoculata,Polychaeta,2,2,0,0,9.765625e-4,2.5,0.25,0.12762829633676243,modspe,Benthic
231,Pelagobia_longicirrata,Polychaeta,14,6,8,64.0842948172901,0.0010162601626016261,2.306,0.684,0.039174927131818034,modspe,Benthic
232,Spiophanes_sp,Polychaeta,8,3,5,4.1312834224598936,0.0010582010582010583,2.733,0.276,0.058464658204023294,modspe,Benthic
233,Travisia_kerguelensis,Polychaeta,2,2,0,0,9.765625e-4,2.5,0.25,0.12762829633676243,modspe,Benthic
234,Moruloidea_darwinii,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
235,Calcarea,Porifera,9,9,0,0,9.606147934678194e-4,2.111,0.099,0.06805268767051695,modspe,Benthic
236,Clathria_spp,Porifera,2,1,1,0,9.514747859181732e-4,2,0,0.12177328283373798,modspe,Benthic
237,Haplocheira_barbimana_robusta,Amphipoda,8,7,1,6.503968253968253,0.0010471204188481676,2,0,0.0798557471371805,modcon,NA
238,Lysasterias_sp,Echinodermata,6,5,1,46.416666666666664,9.940357852882703e-4,3.406,0.781,0.05799060608061999,modspe,Benthic
239,Ophiacantha_sp,Echinodermata,4,1,3,2,8.695652173913044e-4,3,0,0.015149434174770576,modspe,Benthic
240,Astrotoma_agassizii,Echinodermata,11,8,3,53.45396825396825,0.001128668171557562,2.435,0.334,0.08255655472969203,modcon,Benthic
241,Pteraster_affinis,Echinodermata,3,1,2,1,8.264462809917355e-4,3,0,0.013241443615048013,modspe,Benthic
242,Acodontaster_sp,Echinodermata,2,1,1,0.5,8.333333333333334e-4,2,0,0.026946409490744762,modspe,Benthic
243,Diplasterias_brucei,Echinodermata,1,0,1,0,7.855459544383347e-4,1,0,0.015947164449733476,modspe,Benthic
244,Notioceramus_anomalus,Echinodermata,6,5,1,204,9.84251968503937e-4,3.223,0.45,0.06283978234798498,modspe,Benthic
245,Latrunculia_sp,Porifera,2,0,2,0,8.025682182985554e-4,1,0,0.013310074652517687,modspe,Benthic
246,Tedania_sp,Porifera,2,1,1,0,9.514747859181732e-4,2,0,0.12177328283373798,modspe,Benthic
247,Rhodalia_miranda,Cnidaria,3,2,1,0,8.726003490401396e-4,3.403,0.009,0.01255093226767723,modspe,Benthic
248,Cyclochlamys_argentina,Bivalvia,8,4,4,4.4833333333333325,8.787346221441124e-4,2,0,0.059955303636087975,modspe,NA
249,Aplidium_spp,Ascidiacea,13,10,3,9.017857142857144,0.0010660980810234541,2.1,0.09,0.0867197155270608,modspe,Benthic
250,Odontaster_penicillatus,Echinodermata,7,7,0,0,8.453085376162299e-4,2.943,0.148,0.015056194639641168,modspe,Benthic
251,Ascidia_meridionalis,Ascidiacea,12,10,2,3.1845238095238084,0.0010638297872340426,2.1,0.09,0.09189167298782176,modspe,Benthic
252,Didemnum_studeri,Ascidiacea,12,10,2,3.1845238095238084,0.0010638297872340426,2.1,0.09,0.09189167298782176,modspe,Benthic
253,Pyura_spp,Ascidiacea,12,10,2,3.1845238095238084,0.0010638297872340426,2.1,0.09,0.09189167298782176,modspe,Benthic
254,Sycozoa_sigillinoides,Ascidiacea,12,10,2,3.1845238095238084,0.0010638297872340426,2.1,0.09,0.09189167298782176,modspe,Benthic
255,Lagenorhynchus_australis,MarineMammals_2,12,12,0,0,9.514747859181732e-4,4.168,0.621,0.03785874787861428,modspe,Benthopelagic
256,Lagenorhynchus_cruciger,MarineMammals_2,2,2,0,0,8.19672131147541e-4,4.451,0,0.020635095187455342,modspe,Benthopelagic
257,Convexella_magelhaenica,Cnidaria,14,10,4,21.7984126984127,0.0010449320794148381,2.7,0.41,0.05463185488756618,modspe,Benthic
258,Ideogorgia_laurae,Cnidaria,6,3,3,3,0.0010235414534288639,2,0,0.07330941209681056,modspe,Benthic
259,Thouarella_spp,Cnidaria,14,10,4,63.66944339426635,0.0010964912280701754,2.7,0.41,0.0559904859491843,modspe,Benthic
260,Hyperoodon_planifrons,MarineMammals_3,4,4,0,0,8.064516129032258e-4,4.684,0.029,0.037322000211799405,modspe,Pelagic
261,Mesoplodon_bowdoini,MarineMammals_3,2,2,0,0,7.91765637371338e-4,4.777,0.021,0.028695996244931507,modspe,Pelagic
262,Mesoplodon_grayi,MarineMammals_3,3,3,0,0,8.025682182985554e-4,4.667,0.038,0.03785910011813299,modspe,Pelagic
263,Mesoplodon_layardii,MarineMammals_3,4,4,0,0,8.064516129032258e-4,4.684,0.029,0.037322000211799405,modspe,Pelagic
264,Tasmacetus_shepherdi,MarineMammals_3,3,3,0,0,8.025682182985554e-4,4.667,0.038,0.03785910011813299,modspe,Pelagic
265,Ziphius_cavirostris,MarineMammals_3,4,4,0,0,8.064516129032258e-4,4.684,0.029,0.037322000211799405,modspe,Pelagic
266,Daption_capense,SeaBirds,11,11,0,0,9.746588693957114e-4,3.552,0.509,0.03517852203280304,modspe,Land-based
267,Tulpa_tulipifera,Cnidaria,3,1,2,0.6666666666666666,9.823182711198428e-4,2,0,0.08653824050977449,modcon,Benthic
268,Primnoisis_antarctica,Cnidaria,14,11,3,19,0.0010427528675703858,2.636,0.413,0.0702498849987106,modspe,Benthic
269,Appendicularia_spp,Zooplankton,11,8,3,124.662860501251,0.0011098779134295228,2.275,0.229,0.05992313135340028,modcon,Pelagic
270,Coelorinchus_kayomaru,Fish_Demersal,3,0,3,0,0.00077399380804953565,1,0,0.014078832927171344,modspe,Demersal
271,Copepodite,Zooplankton,10,9,1,13.956183650182366,8.517887563884157e-4,2.778,0.395,0.03539654114031025,modspe,Pelagic
272,Muraenolepis_spp,Fish_BenPel,10,3,7,67.32726798774752,9.337068160597573e-4,3.857,0.436,0.03187623247806699,modspe,Benthopelagic
273,Calliostoma_spp,Gastropoda,5,0,5,0,7.639419404125286e-4,1,0,0.01952562433968125,modspe,Benthic
274,Margarella_spp,Gastropoda,2,0,2,0,7.980845969672786e-4,1,0,0.008800136189061582,modspe,Benthic
275,Argeneuthria_varicosa,Gastropoda,1,0,1,0,7.680491551459293e-4,1,0,0.009706453426981357,modspe,Benthic
276,Anasterias_antarctica,Echinodermata,3,3,0,0,7.220216606498195e-4,3.571,0,0.016586594840222808,modspe,Benthic
277,Glabraster_antarctica,Echinodermata,4,4,0,0,0.0010152284263959391,2,0,0.13590244836155996,modspe,Benthic
278,Astarte_sp,Bivalvia,10,4,6,11.483333333333334,8.818342151675485e-4,2,0,0.051845762369022795,modspe,NA
279,Fulmarus_glacialoides,SeaBirds,6,6,0,0,9.074410163339383e-4,3.896,0.911,0.05164119633220599,modspe,Land-based
280,Prosipho_crassicostatus,Gastropoda,1,1,0,0,7.272727272727272e-4,2,0,0.024005118650470194,modspe,Benthic
281,Eurhomalea_sp,Bivalvia,9,4,5,8.490277777777777,8.873114463176575e-4,2,0,0.05607931313417391,modspe,NA
282,Balaenoptera_physalus,MarineMammals_1,12,12,0,0,9.49667616334283e-4,3.487,0.321,0.04585028635051006,modspe,Pelagic
283,Metepimeria_acanthurus,Amphipoda,2,1,1,1,7.993605115907274e-4,3.25,0,0.008687492345153265,modspe,NA
284,Campanularia_sp,Cnidaria,2,1,1,0.3333333333333333,9.737098344693282e-4,2,0,0.11251198220127598,modspe,Benthic
285,Obelia_spp,Cnidaria,3,1,2,0.6666666666666666,9.823182711198428e-4,2,0,0.08653824050977449,modcon,Benthic
286,Puncturella_conica,Gastropoda,4,3,1,10.5,9.871668311944718e-4,2.333,0.222,0.079107021609265707,modspe,Benthic
287,Austrocidaris_canaliculata,Echinodermata,7,2,5,67.125,9.285051067780873e-4,3.167,0.028,0.02337371065868988,modspe,Benthic
288,Psolus_segregatus,Echinodermata,3,2,1,0.5111111111111111,0.001002004008016032,2,0,0.10770665474731325,modcon,Benthic
289,Guttigadus_kongi,Fish_Demersal,3,0,3,0,7.782101167315176e-4,1,0,0.015888906762091013,modspe,Demersal
290,Cheiraster_(Luidiaster)_gerlachei,Echinodermata,4,4,0,0,9.80392156862745e-4,3.469,0.847,0.06892326501235341,modspe,Benthic
291,Polydora_sp,Polychaeta,15,10,5,222.55350564468208,0.0010131712259371835,2.726,0.546,0.04858389949110041,modspe,Benthic
292,Parabuccinum_politum,Gastropoda,1,1,0,0,7.272727272727272e-4,2,0,0.024005118650470194,modspe,Benthic
293,Seba_subantarctica,Amphipoda,1,1,0,0,6.702412868632708e-4,3.25,0,0.0032258858116377903,modspe,NA
294,Ceramaster_patagonicus,Echinodermata,4,4,0,0,7.593014426727411e-4,3.529,0.096,0.0121217400159291,modspe,Benthic
295,Hippasteria_falklandica,Echinodermata,4,4,0,0,7.593014426727411e-4,3.529,0.096,0.0121217400159291,modspe,Benthic
296,Amblyraja_georgiana,Fish_Chond,24,24,0,0,0.0010482180293501049,3.62,0.503,0.02947132271435006,modcon,NA
297,Austrocidaris_spinulosida,Echinodermata,5,0,5,0,8.090614886731392e-4,1,0,0.017302997150843106,modspe,Benthic
298,Arctocephalus_australis,MarineMammals_2,23,23,0,0,9.832841691248771e-4,4.207,0.882,0.04265337933611753,modspe,Land-based
299,Ardenna_gravis,SeaBirds,6,6,0,0,9.074410163339383e-4,3.896,0.911,0.05164119633220599,modspe,Land-based
300,Balaenoptera_acutorostrata,MarineMammals_1,13,13,0,0,9.596928982725527e-4,3.575,0.389,0.048391613593509956,modspe,Pelagic
301,Balaenoptera_bonaerensis,MarineMammals_1,10,10,0,0,9.31098696461825e-4,3.634,0.142,0.0447693937031125,modspe,Pelagic
302,Balaenoptera_borealis,MarineMammals_1,12,12,0,0,9.49667616334283e-4,3.487,0.321,0.04585028635051006,modspe,Pelagic
303,Careproctus_sp,Fish_BenPel,7,6,1,0,0.0011001100110011,2.901,0.681,0.06570494851197904,modspe,Benthopelagic
304,Ophioplinthus_confragosa,Echinodermata,1,1,0,0,6.983240223463687e-4,2,0,0.008148307967210599,modspe,Benthic
305,Ophioplinthus_inornata,Echinodermata,1,1,0,0,6.983240223463687e-4,2,0,0.008148307967210599,modspe,Benthic
306,Protoperidinium_sp,Dinoflagellates,4,4,0,0,8.481764206955047e-4,2.25,0.187,0.06966801388862708,modspe,NA
307,Gyrodinium_sp,Dinoflagellates,3,3,0,0,8.410428931875525e-4,2,0,0.07555809226810317,modspe,NA
308,Magelona_alleni,Polychaeta,4,4,0,0,0.0010152284263959391,2,0,0.13590244836155996,modspe,Benthic
309,Oenonidae,Polychaeta,1,1,0,0,7.727975270479134e-4,3.51,0,0.007670275665765093,modspe,Benthic
310,Ophiolimna_antarctica,Echinodermata,4,4,0,0,9.337068160597573e-4,2.25,0.187,0.07712451635654138,modspe,Benthic
311,Otaria_flavescens,MarineMammals_2,24,24,0,0,9.92063492063492e-4,4.214,0.846,0.04386004663166168,modspe,Land-based
312,Paraonidae,Polychaeta,6,6,0,0,0.0010504201680672268,2.167,0.139,0.12207739025899733,modspe,Benthic
313,Perknaster_fuscus,Echinodermata,3,3,0,0,9.66183574879227e-4,2.725,0.263,0.08674498135983427,modspe,Benthic
314,Potamilla_sp,Polychaeta,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,Benthic
315,Psolus_antarcticus,Echinodermata,3,2,1,0.5111111111111111,0.001002004008016032,2,0,0.10770665474731325,modcon,Benthic
316,Psolus_patagonicus,Echinodermata,3,2,1,0.5111111111111111,0.001002004008016032,2,0,0.10770665474731325,modcon,Benthic
317,Pteraster_sp,Echinodermata,3,3,0,0,8.431703204047217e-4,3.176,0.006,0.007563947833581911,modspe,Benthic
318,Sabellidae,Polychaeta,8,6,2,186.0164682539683,0.0010741138560687433,2.252,0.317,0.09668442035782694,modcon,Benthic
319,Schizasteridae,Echinodermata,5,1,4,1.3095238095238093,9.99000999000999e-4,2,0,0.06687694055690283,modspe,Benthic
320,Syllidae,Polychaeta,8,6,2,8.25,0.0010695187165775401,2.167,0.139,0.1012847557435583,modspe,Benthic
321,Squalus_acanthias,Fish_Chond,1,1,0,0,7.326007326007326e-4,4.571,0,0.010453697646682617,modspe,NA
322,Anasterias_sp,Echinodermata,7,7,0,0,8.936550491510277e-4,3.204,0.66,0.009413179101515129,modspe,Benthic
323,Tonicia_lebruni,Polyplacophora,4,2,2,1.5857142857142856,0.001004016064257028,2.5,0.25,0.07811655192961613,modspe,Benthic
324,Bathyraja_cousseauae,Fish_Chond,4,4,0,0,8.417508417508417e-4,3.167,0.028,0.008352243661332748,modspe,NA
325,Advenogonium_fuegiae,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
326,Allorostrata_ovalis,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
327,Allorostrata_scutifrons,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
328,Austrofilius_furcatus,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
329,Austrofilius_sp,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
330,Austronanus_dentatus,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
331,Caecianiropsis_ectiformis,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
332,Coperonus_comptus,Isopoda,2,2,0,0,9.765625e-4,2.5,0.25,0.12762829633676243,modspe,NA
333,Cryosignum_sp,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
334,Desmosoma_sp,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
335,Echinozone_sp,Isopoda,2,2,0,0,9.765625e-4,2.5,0.25,0.12762829633676243,modspe,NA
336,Ianiropsis_sp,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
337,Iathrippa_menziesi,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
338,Iathrippa_multidens,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
339,Iathrippa_sp,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
340,Joeropsis_curvicornis,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
341,Joeropsis_intermedius,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
342,Joeropsis_sp,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
343,Meridiosignum_menziesi,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
344,Meridiosignum_undulatum,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
345,Munna_gallardoi,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
346,Munna_longipoda,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
347,Munna_pallida,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
348,Munnogonium_diplonychia,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
349,Munnogonium_falklandicum,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
350,Neasellus_argentinensis,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
351,Neasellus_bicarinatus,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
352,Neojaera_antarctica,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
353,Paramunna_integra,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
354,Pleurosignum_chilense,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
355,Pleurosignum_magnum,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
356,Pseudidothea_miersi,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
357,Quetzogonium_dentatum,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
358,Rectarcturus_kophameli,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
359,Rectarcturus_tuberculatus,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
360,Santia_compacta,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
361,Sporonana_sp,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
362,Uromunna_nana,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
363,Uromunna_sp,Isopoda,1,1,0,0,9.293680297397769e-4,2,0,0.18057196795478642,modspe,NA
364,Acodontaster_elongatus,Echinodermata,1,1,0,0,7.272727272727272e-4,2,0,0.024005118650470194,modspe,Benthic
365,Cosmasterias_lurida,Echinodermata,12,12,0,0,8.517887563884157e-4,3.33,0.444,0.011635183188328563,modspe,Benthic
366,Callochiton_puniceus,Polyplacophora,3,2,1,0.5857142857142856,9.950248756218905e-4,2.5,0.25,0.09425916281802135,modspe,Benthic
367,Leptochiton_kerguelensis,Polyplacophora,3,2,1,0.5857142857142856,9.950248756218905e-4,2.5,0.25,0.09425916281802135,modspe,Benthic
368,Leptochiton_medinae,Polyplacophora,3,2,1,0.5857142857142856,9.950248756218905e-4,2.5,0.25,0.09425916281802135,modspe,Benthic
369,Nuttallochiton_hyadesi,Polyplacophora,3,2,1,0.5857142857142856,9.950248756218905e-4,2.5,0.25,0.09425916281802135,modspe,Benthic
370,Nuttallochiton_martiali,Polyplacophora,3,2,1,0.5857142857142856,9.950248756218905e-4,2.5,0.25,0.09425916281802135,modspe,Benthic
371,Diplodontias_singularis,Echinodermata,1,1,0,0,7.272727272727272e-4,2,0,0.024005118650470194,modspe,Benthic
372,Odontasteridae,Echinodermata,1,1,0,0,7.272727272727272e-4,2,0,0.024005118650470194,modspe,Benthic
373,Colpospirella_algida,Gastropoda,4,0,4,0,7.230657989877079e-4,1,0,0.020283020995422053,modspe,Benthic
374,Epitonium_sp,Gastropoda,4,0,4,0,7.230657989877079e-4,1,0,0.020283020995422053,modspe,Benthic
375,Pellilitorina_pellita,Gastropoda,4,0,4,0,7.230657989877079e-4,1,0,0.020283020995422053,modspe,Benthic
376,Eubalaena_australis,MarineMammals_1,8,8,0,0,9.191176470588235e-4,3.477,0.045,0.03686743521582115,modspe,Pelagic
377,Cystodytes_antarcticus,Ascidiacea,10,10,0,0,0.0010504201680672268,2.1,0.09,0.10032250117097018,modspe,Benthic
378,Polyclinidae,Ascidiacea,7,7,0,0,0.0010193679918450561,2.143,0.122,0.07200354160415177,modspe,Benthic
379,Tetrazona_glareosa,Ascidiacea,10,10,0,0,0.0010504201680672268,2.1,0.09,0.10032250117097018,modspe,Benthic
