ID,TrophicSpecies,FunctionalGroup,TotalDegree,NumPrey,NumPred,Between,Close,TL,Omn,meanTrophicSimil,TopRole,Habitat
209,Cottunculus_granulosus,Fish_Demersal,10,10,0,0,9.84251968503937e-4,3.866,0.688,0.032137184225849866,modspe,Demersal
210,Tetractinellida,Porifera,6,6,0,0,9.000900090009e-4,2.167,0.139,0.03245964505040342,modspe,Benthic
211,Cryosignum_sp,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
212,Pseudosagitta_gazellae,Zooplankton,29,13,16,700.3890647844415,0.001152073732718894,2.836,0.671,0.05567704885745939,modcon,Pelagic
213,Ctenodiscus_australis,Echinodermata,2,1,1,1,9.337068160597573e-4,2,0,0.10980818631948987,modspe,Benthic
214,Cumella_argentinae,Cumacea,2,1,1,1.472990897990898,8.605851979345956e-4,2,0,0.030830893417191887,modspe,NA
215,Cyclochlamys_argentina,Bivalvia,7,4,3,3.3916666666666666,8.726003490401396e-4,2,0,0.06318926027556808,modspe,NA
216,Cystodytes_antarcticus,Ascidiacea,10,10,0,0,0.0010482180293501049,2.1,0.09,0.10153864786911651,modspe,Benthic
217,Dactylanthus_antarcticus,Cnidaria_benthic,4,3,1,5.494047619047619,8.605851979345956e-4,3.726,0.001,0.01733816872394552,modspe,NA
218,Thouarella_spp,Coral,14,10,4,54.228570378393364,0.001092896174863388,2.7,0.41,0.056388482174339484,modspe,NA
219,Daption_capense,SeaBirds,11,11,0,0,9.737098344693282e-4,3.554,0.513,0.03506713517927343,modspe,Land-based
220,Tulpa_tulipifera,Cnidaria_benthic,3,1,2,0.6666666666666666,9.80392156862745e-4,2,0,0.08593833971652419,modcon,NA
221,Obelia_spp,Zooplankton,3,1,2,0.6666666666666666,9.80392156862745e-4,2,0,0.08593833971652419,modcon,Pelagic
222,Desmosoma_sp,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
223,Diastylis_granulata,Cumacea,5,4,1,0.41021979453025137,0.001075268817204301,2,0,0.1341971383970509,modspe,NA
224,Diastylis_hammoniae,Cumacea,5,4,1,0.41021979453025137,0.001075268817204301,2,0,0.1341971383970509,modspe,NA
225,Diastylis_planifrons,Cumacea,5,4,1,0.41021979453025137,0.001075268817204301,2,0,0.1341971383970509,modspe,NA
226,Didemnum_studeri,Ascidiacea,12,10,2,3.184523809523809,0.0010615711252653928,2.1,0.09,0.09287631680111644,modspe,Benthic
227,Diomedea_sp,SeaBirds,6,6,0,0,9.000900090009e-4,3.957,0.996,0.045527415019313684,modspe,Land-based
228,Diplodontias_singularis,Echinodermata,1,1,0,0,7.25689404934688e-4,2,0,0.02391270751951867,modspe,Benthic
229,Diplopteraster_clarki,Echinodermata,4,4,0,0,7.645259938837921e-4,4.067,0.424,0.006277694991393499,modspe,Benthic
230,Idanthyrsus_macropaleus,Polychaeta,1,0,1,0,7.8125e-4,1,0,0.01815007500308307,modspe,Benthic
231,Pogonolycus_elegans,Fish_BenPel,3,0,3,0,7.930214115781126e-4,1,0,0.026909262935500357,modspe,Benthopelagic
232,Melanostigma_gelatinosum,Fish_Demersal,6,3,3,1.4000053161361161,8.802816901408451e-4,3.929,0.168,0.04049469605775766,modspe,Demersal
233,Echinozone_sp,Isopoda,2,2,0,0,9.75609756097561e-4,2.5,0.25,0.12679612267720425,modspe,NA
234,Ekleptostylis_heardi,Cumacea,2,1,1,0.1331038199352852,0.0010256410256410256,2,0,0.1343986946021319,modspe,NA
235,Ekleptostylis_vemae,Cumacea,2,1,1,0.1331038199352852,0.0010256410256410256,2,0,0.1343986946021319,modspe,NA
236,Brachiopoda_spp,Brachiopoda,24,2,22,32.94760146054301,0.0011862396204033216,2,0,0.0459519640743872,modcon,Benthic
237,Eurypodius_longirostris,Decapoda,3,1,2,0.14285714285714285,8.880994671403197e-4,3,0,0.0251308926508149,modspe,NA
238,Paralomis_granulosa,Decapoda,10,8,2,86.28490233244602,9.881422924901185e-4,2.562,0.34,0.028838455882311084,modcon,NA
239,Paralomis_spinosissima,Decapoda,2,1,1,0,8.64304235090752e-4,3,0,0.016729179282034354,modspe,NA
240,Eubalaena_australis,MarineMammals_1,8,8,0,0,9.174311926605505e-4,3.477,0.045,0.03672105480425548,modspe,Pelagic
241,Eudorella_sp,Cumacea,6,4,2,1.0211696519330649,0.0011111111111111111,2,0,0.1318899737482219,modcon,NA
242,Eudyptes_chrysocome,SeaBirds,6,6,0,0,8.936550491510277e-4,4.188,0.169,0.03822563856902077,modspe,Land-based
243,Larvae_Fish,Zooplankton,16,7,9,246.96482634917373,9.578544061302681e-4,2.907,0.511,0.026754893544697136,modspe,Pelagic
244,Eukrohnia_hamata,Zooplankton,7,1,6,9.885470085470086,9.92063492063492e-4,3.907,0,0.041423587435014404,modspe,Pelagic
245,Eunice_pennata,Polychaeta,3,2,1,0.2886952177847476,0.0010471204188481676,2.5,0.25,0.1159089010019465,modspe,Benthic
246,Eurypodius_sp,Decapoda,2,1,1,0.14285714285714285,8.583690987124463e-4,3,0,0.021920347727215902,modspe,NA
247,Falsilunatia_carcellesi,Gastropoda,2,2,0,0,8.257638315441783e-4,3,0,0.012235237503391321,modspe,Benthic
248,Flabellum_spp,Coral,2,1,1,0.35772718312635526,9.871668311944718e-4,2,0,0.11085526281769413,modspe,NA
249,Fuegotrophon_pallidus,Gastropoda,11,11,0,0,8.710801393728223e-4,2.571,0.278,0.012854760086182582,modspe,Benthic
250,Hiatella_sp,Bivalvia,7,4,3,3.3916666666666666,8.726003490401396e-4,2,0,0.06318926027556808,modspe,NA
251,Calliostoma_spp,Gastropoda,4,0,4,0,7.58150113722517e-4,1,0,0.017317380458682273,modspe,Benthic
252,Colpospirella_algida,Gastropoda,3,0,3,0,7.158196134574087e-4,1,0,0.018391812865497077,modspe,Benthic
253,Epitonium_sp,Gastropoda,3,0,3,0,7.158196134574087e-4,1,0,0.018391812865497077,modspe,Benthic
254,Pellilitorina_pellita,Gastropoda,3,0,3,0,7.158196134574087e-4,1,0,0.018391812865497077,modspe,Benthic
255,Fulmarus_glacialoides,SeaBirds,6,6,0,0,9.057971014492754e-4,3.9,0.916,0.05137694505550993,modspe,Land-based
256,Psolus_antarcticus,Echinodermata,3,2,1,0.525,0.001002004008016032,2,0,0.10789780032642568,modcon,Benthic
257,Psolus_patagonicus,Echinodermata,3,2,1,0.525,0.001002004008016032,2,0,0.10789780032642568,modcon,Benthic
258,Psolus_segregatus,Echinodermata,3,2,1,0.525,0.001002004008016032,2,0,0.10789780032642568,modcon,Benthic
259,Mancopsetta_maculata,Fish_Demersal,5,3,2,5.912012987012988,9.191176470588235e-4,2.931,0.438,0.017475884741790404,modspe,Demersal
260,Glabraster_antarctica,Echinodermata,4,4,0,0,0.0010131712259371835,2,0,0.1375591152300355,modspe,Benthic
261,Globicephala_melas,MarineMammals_3,9,9,0,0,9.082652134423251e-4,4.421,0.089,0.04447440439263561,modspe,Pelagic
262,Gorgonocephalus_chilensis,Echinodermata,4,2,2,22.999999999999993,9.487666034155598e-4,3.594,0.009,0.027275145934132928,modspe,Benthic
263,Gyrodinium_sp,Dinoflagellates,3,3,0,0,8.396305625524769e-4,2,0,0.07821778067329156,modspe,NA
264,Halichondrida,Porifera,8,7,1,3.333333333333333,8.650519031141869e-4,2.143,0.122,0.06681964243396372,modspe,Benthic
265,Haplocheira_barbimana_robusta,Amphipoda,8,7,1,6.492857142857142,0.0010460251046025104,2,0,0.07995560081250114,modcon,NA
266,Hemilamprops_chilensis,Cumacea,2,1,1,0.1331038199352852,0.0010256410256410256,2,0,0.1343986946021319,modspe,NA
267,Henricia_obesa,Echinodermata,5,5,0,0,9.478672985781991e-4,2.2,0.16,0.0814541875578834,modspe,Benthic
268,Henricia_studeri,Echinodermata,5,5,0,0,9.478672985781991e-4,2.2,0.16,0.0814541875578834,modspe,Benthic
269,Hexactinellida,Porifera,5,4,1,5,8.952551477170994e-4,2.25,0.187,0.02769435592112859,modspe,Benthic
270,Hippasteria_falklandica,Echinodermata,4,4,0,0,7.575757575757576e-4,3.529,0.096,0.012082440621140313,modspe,Benthic
271,Holostylis_uniramosa,Cumacea,2,1,1,0.1331038199352852,0.0010256410256410256,2,0,0.1343986946021319,modspe,NA
272,Hormathia_pectinata,Cnidaria_benthic,2,1,1,1.7361111111111112,8.47457627118644e-4,3.778,0,0.015593348351101573,modspe,NA
273,Hyalinoecia_artifex,Polychaeta,1,1,0,0,8.389261744966443e-4,3,0,0.020387394511480396,modspe,Benthic
274,Hyperoodon_planifrons,MarineMammals_3,4,4,0,0,8.045052292839903e-4,4.692,0.027,0.036967689761045204,modspe,Pelagic
275,Ianiropsis_sp,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
276,Ianthopsis_laevis,Isopoda,2,1,1,0.1331038199352852,0.0010256410256410256,2,0,0.1343986946021319,modspe,NA
277,Iathrippa_menziesi,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
278,Iathrippa_multidens,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
279,Iathrippa_sp,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
280,Jassa_alonsoae,Amphipoda,7,3,4,1.8348688131859294,9.775171065493646e-4,2,0,0.07588006837619897,modcon,NA
281,Joeropsis_curvicornis,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
282,Joeropsis_intermedius,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
283,Joeropsis_sp,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
284,Lagenorhynchus_australis,MarineMammals_2,12,12,0,0,9.46073793755913e-4,4.175,0.625,0.03751380834849474,modspe,Benthopelagic
285,Lagenorhynchus_cruciger,MarineMammals_2,2,2,0,0,8.183306055646482e-4,4.462,0,0.020523237825092,modspe,Benthopelagic
286,Lanice_sp,Polychaeta,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,Benthic
287,Aega_semicarinata,Isopoda,2,0,2,0,7.639419404125286e-4,1,0,0.009723106598179349,modspe,NA
288,Leptychaster_sp,Echinodermata,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,Benthic
289,Leucon_septemdentatus,Cumacea,2,1,1,0.1331038199352852,0.0010256410256410256,2,0,0.1343986946021319,modspe,NA
290,Leucothoe_spinicarpa,Amphipoda,2,1,1,0.1615303521451834,0.001026694045174538,2,0,0.1302005862523738,modspe,NA
291,Limopsis_sp,Bivalvia,7,4,3,6.733333333333334,0.0010362694300518134,2,0,0.08579487964864743,modspe,NA
292,Lysasterias_sp,Echinodermata,6,5,1,38.1845238095238,9.930486593843098e-4,3.406,0.781,0.057517760494130994,modspe,Benthic
293,Macronectes_giganteus,SeaBirds,7,7,0,0,9.124087591240876e-4,3.923,0.881,0.05245323611622644,modspe,Land-based
294,Macronectes_halli,SeaBirds,6,6,0,0,9.017132551848512e-4,3.994,0.992,0.05224920808215957,modspe,Land-based
295,Serratosagitta_tasmanica,Zooplankton,6,1,5,3.3854700854700854,9.242144177449168e-4,3.907,0,0.04342773244993006,modspe,Pelagic
296,Salpa_thompsoni,Zooplankton,12,10,2,25.746194368275056,0.0011389521640091116,2.59,0.952,0.07460556182714329,modcon,Pelagic
297,Magelona_alleni,Polychaeta,4,4,0,0,0.0010131712259371835,2,0,0.1375591152300355,modspe,Benthic
298,Meridiosignum_menziesi,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
299,Meridiosignum_undulatum,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
300,Mesoplodon_bowdoini,MarineMammals_3,2,2,0,0,7.898894154818325e-4,4.78,0.021,0.028375712635470104,modspe,Pelagic
301,Mesoplodon_grayi,MarineMammals_3,3,3,0,0,8.006405124099279e-4,4.676,0.035,0.03748386756355155,modspe,Pelagic
302,Mesoplodon_layardii,MarineMammals_3,4,4,0,0,8.045052292839903e-4,4.692,0.027,0.036967689761045204,modspe,Pelagic
303,Moruloidea_darwinii,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
304,Munna_gallardoi,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
305,Munna_longipoda,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
306,Munna_pallida,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
307,Munnogonium_diplonychia,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
308,Munnogonium_falklandicum,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
309,Neasellus_argentinensis,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
310,Neasellus_bicarinatus,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
311,Neojaera_antarctica,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
312,Nothria_anoculata,Polychaeta,2,2,0,0,9.75609756097561e-4,2.5,0.25,0.12679612267720425,modspe,Benthic
313,Notioceramus_anomalus,Echinodermata,6,5,1,208,9.84251968503937e-4,3.223,0.45,0.06238045898247257,modspe,Benthic
314,Oceanites_sp,SeaBirds,13,13,0,0,9.398496240601503e-4,3.553,0.17,0.041645509160736505,modspe,Land-based
315,Odontaster_penicillatus,Echinodermata,7,7,0,0,8.445945945945946e-4,2.943,0.148,0.014978153811026613,modspe,Benthic
316,Pyura_spp,Ascidiacea,12,10,2,3.184523809523809,0.0010615711252653928,2.1,0.09,0.09287631680111644,modspe,Benthic
317,Sycozoa_sigillinoides,Ascidiacea,12,10,2,3.184523809523809,0.0010615711252653928,2.1,0.09,0.09287631680111644,modspe,Benthic
318,Odontaster_sp,Echinodermata,12,11,1,307.5,0.0010427528675703858,2.979,0.279,0.045538802825805774,modspe,Benthic
319,Pteraster_affinis,Echinodermata,3,1,2,1,8.271298593879239e-4,3,0,0.013108892482546408,modspe,Benthic
320,Odontasteridae,Echinodermata,1,1,0,0,7.25689404934688e-4,2,0,0.02391270751951867,modspe,Benthic
321,Oenonidae,Polychaeta,1,1,0,0,7.710100231303007e-4,3.51,0,0.007648327396450888,modspe,Benthic
322,Ophiactis_sp,Echinodermata,3,2,1,0,9.285051067780873e-4,1.5,0.625,0.10865568385119785,modspe,Benthic
323,Ophiocten_amitinum,Echinodermata,3,3,0,0,8.396305625524769e-4,2,0,0.07821778067329156,modspe,Benthic
324,Ophiolimna_antarctica,Echinodermata,4,4,0,0,9.319664492078285e-4,2.25,0.187,0.0807268994638059,modspe,Benthic
325,Ophioplinthus_confragosa,Echinodermata,1,1,0,0,6.968641114982578e-4,2,0,0.008124615838731884,modspe,Benthic
326,Ophioplinthus_inornata,Echinodermata,1,1,0,0,6.968641114982578e-4,2,0,0.008124615838731884,modspe,Benthic
327,Ornatoscalpellum_gibberum,Benthos_Misc,3,3,0,0,8.396305625524769e-4,2,0,0.07821778067329156,modspe,Benthic
328,Otaria_flavescens,MarineMammals_2,24,24,0,0,9.871668311944718e-4,4.224,0.859,0.04371522279498525,modspe,Land-based
329,Pachyptila_sp,SeaBirds,14,14,0,0,9.560229445506692e-4,3.606,0.195,0.040467105563678524,modspe,Land-based
330,Parabuccinum_politum,Gastropoda,1,1,0,0,7.25689404934688e-4,2,0,0.02391270751951867,modspe,Benthic
331,Margarella_spp,Gastropoda,2,0,2,0,7.955449482895784e-4,1,0,0.008786927887982368,modspe,Benthic
332,Paramunna_integra,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
333,Paraonidae,Polychaeta,6,6,0,0,0.0010482180293501049,2.167,0.139,0.1255398797709153,modspe,Benthic
334,Parborlasia_corrugatus,Benthos_Misc,22,21,1,1274.0859350022424,0.0011160714285714285,3.238,0.577,0.03044809557164425,modspe,Benthic
335,Isosicyonis_alba,Cnidaria_benthic,2,0,2,0,8.396305625524769e-4,1,0,0.02439475938080712,modspe,NA
336,Diplasterias_brucei,Echinodermata,1,0,1,0,7.849293563579278e-4,1,0,0.015730226301046733,modspe,Benthic
337,Perknaster_sp,Echinodermata,2,1,1,0,8.257638315441783e-4,3.083,0,0.016213724058583852,modspe,Benthic
338,Latrunculia_sp,Porifera,2,0,2,0,8.032128514056225e-4,1,0,0.013143843320347562,modspe,Benthic
339,Tedania_sp,Porifera,2,1,1,0,9.514747859181732e-4,2,0,0.12077965093495097,modspe,Benthic
340,Platytyphlops_sarahae,Cumacea,2,1,1,0.1331038199352852,0.0010256410256410256,2,0,0.1343986946021319,modspe,NA
341,Phoxocephalus_sp,Amphipoda,2,1,1,0.1615303521451834,0.001026694045174538,2,0,0.1302005862523738,modspe,NA
342,Ophiura_lymani,Echinodermata,1,0,1,0,8.19672131147541e-4,1,0,0.025671220215249348,modspe,Benthic
343,Antarcturidae,Isopoda,1,0,1,0,8.19672131147541e-4,1,0,0.025671220215249348,modspe,NA
344,Pelecanoides_sp,SeaBirds,10,10,0,0,9.31098696461825e-4,3.619,0.12,0.039851709354854735,modspe,Land-based
345,Pentactella_leonina,Echinodermata,4,4,0,0,0.0010131712259371835,2,0,0.1375591152300355,modspe,Benthic
346,Pentactella_perrieri,Echinodermata,4,4,0,0,0.0010131712259371835,2,0,0.1375591152300355,modspe,Benthic
347,Perknaster_fuscus,Echinodermata,3,3,0,0,9.652509652509653e-4,2.725,0.263,0.08613651965314527,modspe,Benthic
348,Phalacrocorax_atriceps,SeaBirds,7,7,0,0,9.433962264150943e-4,3.954,0.954,0.025720949056138965,modspe,Land-based
349,Pleurosignum_chilense,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
350,Pleurosignum_magnum,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
351,Polycitor_glareosus,Ascidiacea,10,10,0,0,0.0010482180293501049,2.1,0.09,0.10153864786911651,modspe,Benthic
352,Polyclinidae,Ascidiacea,7,7,0,0,0.001017293997965412,2.143,0.122,0.07202063876794915,modspe,Benthic
353,Potamilla_sp,Polychaeta,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,Benthic
354,Procellaria_aequinoctialis,SeaBirds,8,8,0,0,9.407337723424271e-4,4.06,0.767,0.056340487986503804,modspe,Land-based
355,Prosipho_crassicostatus,Gastropoda,1,1,0,0,7.25689404934688e-4,2,0,0.02391270751951867,modspe,Benthic
356,Protoperidinium_sp,Dinoflagellates,4,4,0,0,8.46740050804403e-4,2.25,0.188,0.07182693726021812,modspe,NA
357,Pseudidothea_miersi,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
358,Rhodalia_miranda,Cnidaria_benthic,3,2,1,0,8.741258741258741e-4,3.403,0.009,0.012593991901692234,modspe,NA
359,Psychrolutes_marmoratus,Fish_Demersal,26,26,0,0,0.0010471204188481676,3.63,0.93,0.02012849414006614,modcon,Demersal
360,Bolocera_kerguelensis,Cnidaria_benthic,1,0,1,0,7.501875468867217e-4,1,0,0.019057260929358454,modspe,NA
361,Paractis_laevis,Cnidaria_benthic,1,0,1,0,7.501875468867217e-4,1,0,0.019057260929358454,modspe,NA
362,Phelliactis_sp,Cnidaria_benthic,1,0,1,0,7.501875468867217e-4,1,0,0.019057260929358454,modspe,NA
363,Pteraster_sp,Echinodermata,3,3,0,0,8.389261744966443e-4,3.176,0.006,0.006853698756775957,modspe,Benthic
364,Quetzogonium_dentatum,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
365,Rectarcturus_kophameli,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
366,Rectarcturus_tuberculatus,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
367,Santia_compacta,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
368,Seba_subantarctica,Amphipoda,1,1,0,0,6.688963210702341e-4,3.25,0,0.0032117674569198114,modspe,NA
369,Spheniscus_magellanicus,SeaBirds,8,8,0,0,8.960573476702509e-4,3.638,1.078,0.037725043192724114,modspe,Land-based
370,Sporonana_sp,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
371,Squalus_acanthias,Fish_Chond,3,3,0,0,8.650519031141869e-4,4.443,0.018,0.027709977700265568,modspe,NA
372,Stenothoidae,Amphipoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
373,Tasmacetus_shepherdi,MarineMammals_3,3,3,0,0,8.006405124099279e-4,4.676,0.035,0.03748386756355155,modspe,Pelagic
374,Tectonatica_impervia,Gastropoda,2,2,0,0,8.257638315441783e-4,3,0,0.012235237503391321,modspe,Benthic
375,Thalassarche_chrysostoma,SeaBirds,16,16,0,0,0.0010090817356205853,4.049,0.897,0.04110652723387847,modspe,Land-based
376,Thalassarche_melanophris,SeaBirds,22,22,0,0,0.0010351966873706005,3.839,1.076,0.04316951732933829,modspe,Land-based
377,Tryphosites_chevreuxi,Amphipoda,1,1,0,0,8.183306055646482e-4,4.072,0,0.011043193231921112,modspe,NA
378,Uromunna_nana,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
379,Uromunna_sp,Isopoda,1,1,0,0,9.285051067780873e-4,2,0,0.17957545485989762,modspe,NA
380,Ziphius_cavirostris,MarineMammals_3,4,4,0,0,8.045052292839903e-4,4.692,0.027,0.036967689761045204,modspe,Pelagic
