ID,TrophicSpecies,FunctionalGroup,TotalDegree,NumPrey,NumPred,Between,Close,TL,Omn,meanTrophicSimil,TopRole,Habitat
210,Pelagobia_longicirrata,Polychaeta,14,6,8,64.0973996492612,0.0010152284263959391,2.306,0.684,0.0395152979294872,modspe,Benthic
211,Pseudosagitta_gazellae,Zooplankton,29,13,16,690.9942011529114,0.001152073732718894,2.836,0.671,0.05560214531352684,modcon,Pelagic
212,Ctenodiscus_australis,Echinodermata,2,1,1,1,9.354536950420954e-4,2,0,0.11057179878201873,modspe,Benthic
213,Cumella_argentinae,Cumacea,2,1,1,1.472990897990898,8.598452278589854e-4,2,0,0.03086165018977124,modspe,NA
214,Cyclochlamys_argentina,Bivalvia,7,4,3,3.3916666666666666,8.726003490401396e-4,2,0,0.0632509188441024,modspe,NA
215,Cystodytes_antarcticus,Ascidiacea,10,10,0,0,0.0010504201680672268,2.1,0.09,0.10184906362413833,modspe,Benthic
216,Dactylanthus_antarcticus,Cnidaria_benthic,4,3,1,5.494047619047619,8.613264427217916e-4,3.726,0.001,0.017361925664226997,modspe,NA
217,Thouarella_spp,Coral,14,10,4,54.228570378393364,0.001095290251916758,2.7,0.41,0.05658825626356099,modspe,NA
218,Daption_capense,SeaBirds,11,11,0,0,9.727626459143969e-4,3.552,0.51,0.03500187938343478,modspe,Land-based
219,Tulpa_tulipifera,Cnidaria_benthic,3,1,2,0.6666666666666666,9.823182711198428e-4,2,0,0.08655425285246021,modcon,NA
220,Obelia_spp,Zooplankton,3,1,2,0.6666666666666666,9.823182711198428e-4,2,0,0.08655425285246021,modcon,Pelagic
221,Desmosoma_sp,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
222,Diastylis_granulata,Cumacea,5,4,1,0.40991731419147337,0.001076426264800861,2,0,0.1347768962135933,modspe,NA
223,Diastylis_hammoniae,Cumacea,5,4,1,0.40991731419147337,0.001076426264800861,2,0,0.1347768962135933,modspe,NA
224,Diastylis_planifrons,Cumacea,5,4,1,0.40991731419147337,0.001076426264800861,2,0,0.1347768962135933,modspe,NA
225,Didemnum_studeri,Ascidiacea,12,10,2,3.184523809523809,0.0010638297872340426,2.1,0.09,0.09313722530754523,modspe,Benthic
226,Diomedea_sp,SeaBirds,6,6,0,0,8.992805755395684e-4,3.952,0.99,0.04543425123270909,modspe,Land-based
227,Diplodontias_singularis,Echinodermata,1,1,0,0,7.25689404934688e-4,2,0,0.02391270751951867,modspe,Benthic
228,Diplopteraster_clarki,Echinodermata,4,4,0,0,7.656967840735069e-4,4.067,0.424,0.00627758754492333,modspe,Benthic
229,Idanthyrsus_macropaleus,Polychaeta,1,0,1,0,7.8125e-4,1,0,0.01815140408335952,modspe,Benthic
230,Pogonolycus_elegans,Fish_BenPel,3,0,3,0,7.930214115781126e-4,1,0,0.0269118055238553,modspe,Benthopelagic
231,Melanostigma_gelatinosum,Fish_Demersal,6,3,3,1.407848453391018,8.802816901408451e-4,3.921,0.16,0.04050965245984558,modspe,Demersal
232,Echinozone_sp,Isopoda,2,2,0,0,9.775171065493646e-4,2.5,0.25,0.12757408411842847,modspe,NA
233,Ekleptostylis_heardi,Cumacea,2,1,1,0.13280133959650722,0.001026694045174538,2,0,0.1351998823541206,modspe,NA
234,Ekleptostylis_vemae,Cumacea,2,1,1,0.13280133959650722,0.001026694045174538,2,0,0.1351998823541206,modspe,NA
235,Brachiopoda_spp,NA,24,2,22,33.446089058849125,0.0011876484560570072,2,0,0.046087805772522125,modcon,NA
236,Eurypodius_longirostris,Decapoda,3,1,2,0.14285714285714285,8.880994671403197e-4,3,0,0.025157365423467644,modspe,NA
237,Paralomis_granulosa,Decapoda,10,8,2,86.28490233244602,9.881422924901185e-4,2.563,0.34,0.02885846920417348,modcon,NA
238,Paralomis_spinosissima,Decapoda,2,1,1,0,8.650519031141869e-4,3,0,0.016729069035744143,modspe,NA
239,Eubalaena_australis,MarineMammals_1,8,8,0,0,9.174311926605505e-4,3.477,0.045,0.036739564338825255,modspe,Pelagic
240,Eudorella_sp,Cumacea,6,4,2,1.0205646912555089,0.0011123470522803114,2,0,0.13244968122604364,modcon,NA
241,Eudyptes_chrysocome,SeaBirds,6,6,0,0,8.928571428571428e-4,4.184,0.167,0.03813384412853818,modspe,Land-based
242,Larvae_Fish,Zooplankton,16,7,9,236.87554063488804,9.560229445506692e-4,2.907,0.511,0.026692085456332455,modspe,Pelagic
243,Eukrohnia_hamata,Zooplankton,7,1,6,10.018253968253969,9.92063492063492e-4,3.907,0,0.04149423399693795,modspe,Pelagic
244,Eunice_pennata,Polychaeta,3,2,1,0.29005940411263625,0.0010482180293501049,2.5,0.25,0.11656830059279981,modspe,Benthic
245,Eurypodius_sp,Decapoda,2,1,1,0.14285714285714285,8.583690987124463e-4,3,0,0.02194972295932758,modspe,NA
246,Falsilunatia_carcellesi,Gastropoda,2,2,0,0,8.264462809917355e-4,3,0,0.01223512725710111,modspe,Benthic
247,Flabellum_spp,Coral,2,1,1,0.35772718312635526,9.891196834817012e-4,2,0,0.11165517927550532,modspe,NA
248,Fuegotrophon_pallidus,Gastropoda,11,11,0,0,8.718395815170009e-4,2.571,0.278,0.012854560769440374,modspe,Benthic
249,Hiatella_sp,Bivalvia,7,4,3,3.3916666666666666,8.726003490401396e-4,2,0,0.0632509188441024,modspe,NA
250,Calliostoma_spp,Gastropoda,4,0,4,0,7.58150113722517e-4,1,0,0.017317380458682273,modspe,Benthic
251,Colpospirella_algida,Gastropoda,3,0,3,0,7.158196134574087e-4,1,0,0.018391812865497077,modspe,Benthic
252,Epitonium_sp,Gastropoda,3,0,3,0,7.158196134574087e-4,1,0,0.018391812865497077,modspe,Benthic
253,Pellilitorina_pellita,Gastropoda,3,0,3,0,7.158196134574087e-4,1,0,0.018391812865497077,modspe,Benthic
254,Fulmarus_glacialoides,SeaBirds,6,6,0,0,9.049773755656109e-4,3.895,0.91,0.05128515061502735,modspe,Land-based
255,Psolus_antarcticus,Echinodermata,3,2,1,0.525,0.001004016064257028,2,0,0.10854694415774732,modcon,Benthic
256,Psolus_patagonicus,Echinodermata,3,2,1,0.525,0.001004016064257028,2,0,0.10854694415774732,modcon,Benthic
257,Psolus_segregatus,Echinodermata,3,2,1,0.525,0.001004016064257028,2,0,0.10854694415774732,modcon,Benthic
258,Mancopsetta_maculata,Fish_Demersal,5,3,2,5.912012987012988,9.191176470588235e-4,2.931,0.438,0.017463630332162073,modspe,Demersal
259,Glabraster_antarctica,Echinodermata,4,4,0,0,0.0010152284263959391,2,0,0.13821201679172002,modspe,Benthic
260,Globicephala_melas,MarineMammals_3,9,9,0,0,9.082652134423251e-4,4.424,0.083,0.04451358725682607,modspe,Pelagic
261,Gorgonocephalus_chilensis,Echinodermata,4,2,2,22.999999999999993,9.49667616334283e-4,3.594,0.009,0.02734165501900094,modspe,Benthic
262,Gyrodinium_sp,Dinoflagellates,3,3,0,0,8.389261744966443e-4,2,0,0.07834394836524872,modspe,NA
263,Halichondrida,Porifera,8,7,1,3.333333333333333,8.64304235090752e-4,2.143,0.122,0.06688163180105795,modspe,Benthic
264,Balticina_africana,Cnidaria_benthic,10,9,1,15.73611111111111,0.0010330578512396695,2.778,0.395,0.0604085276109568,modspe,NA
265,Haplocheira_barbimana_robusta,Amphipoda,8,7,1,6.503968253968253,0.0010482180293501049,2,0,0.08032256833138296,modcon,NA
266,Hemilamprops_chilensis,Cumacea,2,1,1,0.13280133959650722,0.001026694045174538,2,0,0.1351998823541206,modspe,NA
267,Henricia_obesa,Echinodermata,5,5,0,0,9.487666034155598e-4,2.2,0.16,0.08155143322064347,modspe,Benthic
268,Henricia_studeri,Echinodermata,5,5,0,0,9.487666034155598e-4,2.2,0.16,0.08155143322064347,modspe,Benthic
269,Hexactinellida,Porifera,5,4,1,5,8.960573476702509e-4,2.25,0.188,0.027716179659301725,modspe,Benthic
270,Hippasteria_falklandica,Echinodermata,4,4,0,0,7.587253414264037e-4,3.529,0.096,0.012081993871467557,modspe,Benthic
271,Holostylis_uniramosa,Cumacea,2,1,1,0.13280133959650722,0.001026694045174538,2,0,0.1351998823541206,modspe,NA
272,Hormathia_pectinata,Cnidaria_benthic,2,1,1,1.7361111111111112,8.481764206955047e-4,3.778,0,0.015622723583213248,modspe,NA
273,Hyalinoecia_artifex,Polychaeta,1,1,0,0,8.396305625524769e-4,3,0,0.020404151919878672,modspe,Benthic
274,Hyperoodon_planifrons,MarineMammals_3,4,4,0,0,8.045052292839903e-4,4.684,0.029,0.036973006082151,modspe,Pelagic
275,Ianiropsis_sp,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
276,Ianthopsis_laevis,Isopoda,2,1,1,0.13280133959650722,0.001026694045174538,2,0,0.1351998823541206,modspe,NA
277,Iathrippa_menziesi,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
278,Iathrippa_multidens,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
279,Iathrippa_sp,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
280,Jassa_alonsoae,Amphipoda,7,3,4,1.8348688131859294,9.775171065493646e-4,2,0,0.07599378276276655,modcon,NA
281,Joeropsis_curvicornis,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
282,Joeropsis_intermedius,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
283,Joeropsis_sp,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
284,Laetmonice_producta,Polychaeta,8,6,2,62.39614627460181,0.0010706638115631692,2.798,1.324,0.0931124889189556,modspe,Benthic
285,Lagenorhynchus_australis,MarineMammals_2,12,12,0,0,9.46073793755913e-4,4.168,0.621,0.037553218250922345,modspe,Benthopelagic
286,Lagenorhynchus_cruciger,MarineMammals_2,2,2,0,0,8.183306055646482e-4,4.451,0,0.020525895985644898,modspe,Benthopelagic
287,Lanice_sp,Polychaeta,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,Benthic
288,Leptychaster_sp,Echinodermata,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,Benthic
289,Leucon_septemdentatus,Cumacea,2,1,1,0.13280133959650722,0.001026694045174538,2,0,0.1351998823541206,modspe,NA
290,Leucothoe_spinicarpa,Amphipoda,2,1,1,0.16122787180640544,0.00102880658436214,2,0,0.1310800948063675,modspe,NA
291,Limopsis_sp,Bivalvia,7,4,3,6.733333333333334,0.0010384215991692627,2,0,0.08624443577050478,modspe,NA
292,Lysasterias_sp,Echinodermata,6,5,1,47.41666666666666,9.950248756218905e-4,3.406,0.781,0.05797409115084718,modspe,Benthic
293,Macronectes_giganteus,SeaBirds,7,7,0,0,9.124087591240876e-4,3.919,0.874,0.052459322098990936,modspe,Land-based
294,Macronectes_halli,SeaBirds,6,6,0,0,9.017132551848512e-4,3.988,0.986,0.05225556455304693,modspe,Land-based
295,Serratosagitta_tasmanica,Zooplankton,6,1,5,3.518253968253968,9.242144177449168e-4,3.907,0,0.04349788477408696,modspe,Pelagic
296,Salpa_thompsoni,Zooplankton,12,10,2,26.51675535901147,0.001141552511415525,2.59,0.952,0.07480846577320631,modcon,Pelagic
297,Magelona_alleni,Polychaeta,4,4,0,0,0.0010152284263959391,2,0,0.13821201679172002,modspe,Benthic
298,Meridiosignum_menziesi,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
299,Meridiosignum_undulatum,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
300,Mesoplodon_bowdoini,MarineMammals_3,2,2,0,0,7.898894154818325e-4,4.774,0.02,0.028378370796023,modspe,Pelagic
301,Mesoplodon_grayi,MarineMammals_3,3,3,0,0,8.006405124099279e-4,4.666,0.037,0.037487854804380896,modspe,Pelagic
302,Mesoplodon_layardii,MarineMammals_3,4,4,0,0,8.045052292839903e-4,4.684,0.029,0.036973006082151,modspe,Pelagic
303,Moruloidea_darwinii,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
304,Munna_gallardoi,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
305,Munna_longipoda,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
306,Munna_pallida,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
307,Munnogonium_diplonychia,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
308,Munnogonium_falklandicum,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
309,Neasellus_argentinensis,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
310,Neasellus_bicarinatus,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
311,Neojaera_antarctica,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
312,Nothria_anoculata,Polychaeta,2,2,0,0,9.775171065493646e-4,2.5,0.25,0.12757408411842847,modspe,Benthic
313,Notioceramus_anomalus,Echinodermata,6,5,1,208,9.861932938856016e-4,3.223,0.45,0.06281049032634092,modspe,Benthic
314,Oceanites_sp,SeaBirds,13,13,0,0,9.380863039399625e-4,3.552,0.167,0.04159053549526733,modspe,Land-based
315,Odontaster_penicillatus,Echinodermata,7,7,0,0,8.445945945945946e-4,2.943,0.148,0.014977492333285339,modspe,Benthic
316,Pyura_spp,Ascidiacea,12,10,2,3.184523809523809,0.0010638297872340426,2.1,0.09,0.09313722530754523,modspe,Benthic
317,Sycozoa_sigillinoides,Ascidiacea,12,10,2,3.184523809523809,0.0010638297872340426,2.1,0.09,0.09313722530754523,modspe,Benthic
318,Odontaster_sp,Echinodermata,12,11,1,307.5,0.0010438413361169101,2.979,0.279,0.045773121171633,modspe,Benthic
319,Pteraster_affinis,Echinodermata,3,1,2,1,8.278145695364238e-4,3,0,0.013169030572870256,modspe,Benthic
320,Odontasteridae,Echinodermata,1,1,0,0,7.25689404934688e-4,2,0,0.02391270751951867,modspe,Benthic
321,Oenonidae,Polychaeta,1,1,0,0,7.710100231303007e-4,3.51,0,0.007648327396450888,modspe,Benthic
322,Ophiactis_sp,Echinodermata,3,2,1,0,9.302325581395349e-4,1.5,0.625,0.10941918606743653,modspe,Benthic
323,Ophiocten_amitinum,Echinodermata,3,3,0,0,8.389261744966443e-4,2,0,0.07834394836524872,modspe,Benthic
324,Ophiolimna_antarctica,Echinodermata,4,4,0,0,9.328358208955224e-4,2.25,0.188,0.08084338785475537,modspe,Benthic
325,Ophioplinthus_confragosa,Echinodermata,1,1,0,0,6.954102920723226e-4,2,0,0.00814148493454835,modspe,Benthic
326,Ophioplinthus_inornata,Echinodermata,1,1,0,0,6.954102920723226e-4,2,0,0.00814148493454835,modspe,Benthic
327,Ornatoscalpellum_gibberum,Benthos_Misc,3,3,0,0,8.389261744966443e-4,2,0,0.07834394836524872,modspe,Benthic
328,Otaria_flavescens,MarineMammals_2,24,24,0,0,9.871668311944718e-4,4.208,0.84,0.04376558454133887,modspe,Land-based
329,Pachyptila_sp,SeaBirds,14,14,0,0,9.541984732824427e-4,3.605,0.193,0.04041246944089114,modspe,Land-based
330,Parabuccinum_politum,Gastropoda,1,1,0,0,7.25689404934688e-4,2,0,0.02391270751951867,modspe,Benthic
331,Margarella_spp,Gastropoda,2,0,2,0,7.94912559618442e-4,1,0,0.008598386414947692,modspe,Benthic
332,Paramunna_integra,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
333,Paraonidae,Polychaeta,6,6,0,0,0.0010504201680672268,2.167,0.139,0.1260272517820232,modspe,Benthic
334,Parborlasia_corrugatus,Benthos_Misc,22,21,1,1310.2070610933324,0.0011173184357541898,3.238,0.577,0.030441306639566925,modspe,Benthic
335,Isosicyonis_alba,Cnidaria_benthic,2,0,2,0,8.396305625524769e-4,1,0,0.02450036686020367,modspe,NA
336,Diplasterias_brucei,Echinodermata,1,0,1,0,7.855459544383347e-4,1,0,0.015829320962834893,modspe,Benthic
337,Perknaster_sp,Echinodermata,2,1,1,0,8.264462809917355e-4,3.083,0,0.01628973293103235,modspe,Benthic
338,Latrunculia_sp,Porifera,2,0,2,0,8.038585209003215e-4,1,0,0.013219852192796063,modspe,Benthic
339,Tedania_sp,Porifera,2,1,1,0,9.532888465204957e-4,2,0,0.12166533360231745,modspe,Benthic
340,Platytyphlops_sarahae,Cumacea,2,1,1,0.13280133959650722,0.001026694045174538,2,0,0.1351998823541206,modspe,NA
341,Phoxocephalus_sp,Amphipoda,2,1,1,0.16122787180640544,0.00102880658436214,2,0,0.1310800948063675,modspe,NA
342,Ophiura_lymani,Echinodermata,1,0,1,0,8.19672131147541e-4,1,0,0.02576810067397191,modspe,Benthic
343,Antarcturidae,Isopoda,1,0,1,0,8.19672131147541e-4,1,0,0.02576810067397191,modspe,NA
344,Pelecanoides_sp,SeaBirds,10,10,0,0,9.293680297397769e-4,3.619,0.12,0.03978451598302519,modspe,Land-based
345,Pentactella_leonina,Echinodermata,4,4,0,0,0.0010152284263959391,2,0,0.13821201679172002,modspe,Benthic
346,Pentactella_perrieri,Echinodermata,4,4,0,0,0.0010152284263959391,2,0,0.13821201679172002,modspe,Benthic
347,Perknaster_fuscus,Echinodermata,3,3,0,0,9.671179883945841e-4,2.725,0.263,0.08674966970814592,modspe,Benthic
348,Phalacrocorax_atriceps,SeaBirds,7,7,0,0,9.433962264150943e-4,3.97,0.961,0.025707878515373657,modspe,Land-based
349,Pleurosignum_chilense,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
350,Pleurosignum_magnum,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
351,Polyclinidae,Ascidiacea,7,7,0,0,0.0010193679918450561,2.143,0.122,0.07236853417817143,modspe,Benthic
352,Potamilla_sp,Polychaeta,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,Benthic
353,Procellaria_aequinoctialis,SeaBirds,8,8,0,0,9.407337723424271e-4,4.052,0.76,0.0562667036997524,modspe,Land-based
354,Prosipho_crassicostatus,Gastropoda,1,1,0,0,7.25689404934688e-4,2,0,0.02391270751951867,modspe,Benthic
355,Protoperidinium_sp,Dinoflagellates,4,4,0,0,8.460236886632825e-4,2.25,0.187,0.07192943535327685,modspe,NA
356,Pseudidothea_miersi,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
357,Rhodalia_miranda,Cnidaria_benthic,3,2,1,0,8.718395815170009e-4,3.403,0.009,0.01250717153473604,modspe,NA
358,Psychrolutes_marmoratus,Fish_Demersal,26,26,0,0,0.0010460251046025104,3.578,0.922,0.01986183233384065,modcon,Demersal
359,Bolocera_kerguelensis,Cnidaria_benthic,1,0,1,0,7.496251874062968e-4,1,0,0.019090155666200558,modspe,NA
360,Paractis_laevis,Cnidaria_benthic,1,0,1,0,7.496251874062968e-4,1,0,0.019090155666200558,modspe,NA
361,Phelliactis_sp,Cnidaria_benthic,1,0,1,0,7.496251874062968e-4,1,0,0.019090155666200558,modspe,NA
362,Pteraster_sp,Echinodermata,3,3,0,0,8.403361344537816e-4,3.176,0.006,0.006853478264195534,modspe,Benthic
363,Quetzogonium_dentatum,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
364,Rectarcturus_kophameli,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
365,Rectarcturus_tuberculatus,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
366,Santia_compacta,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
367,Seba_subantarctica,Amphipoda,1,1,0,0,6.693440428380187e-4,3.25,0,0.0032117674569198114,modspe,NA
368,Spheniscus_magellanicus,SeaBirds,8,8,0,0,8.960573476702509e-4,3.635,1.072,0.03772951866712441,modspe,Land-based
369,Sporonana_sp,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
370,Squalus_acanthias,Fish_Chond,3,3,0,0,8.650519031141869e-4,4.434,0.017,0.027775651601751827,modspe,NA
371,Stenothoidae,Amphipoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
372,Tasmacetus_shepherdi,MarineMammals_3,3,3,0,0,8.006405124099279e-4,4.666,0.037,0.037487854804380896,modspe,Pelagic
373,Tectonatica_impervia,Gastropoda,2,2,0,0,8.264462809917355e-4,3,0,0.01223512725710111,modspe,Benthic
374,Polycitor_glareosus,Ascidiacea,10,10,0,0,0.0010504201680672268,2.1,0.09,0.10184906362413833,modspe,Benthic
375,Thalassarche_chrysostoma,SeaBirds,16,16,0,0,0.0010090817356205853,4.051,0.895,0.041045411639985915,modspe,Land-based
376,Thalassarche_melanophris,SeaBirds,22,22,0,0,0.001034126163391934,3.825,0.973,0.0428080257225887,modspe,Land-based
377,Tryphosites_chevreuxi,Amphipoda,1,1,0,0,8.169934640522876e-4,4.072,0,0.010928483380369154,modspe,NA
378,Uromunna_nana,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
379,Uromunna_sp,Isopoda,1,1,0,0,9.302325581395349e-4,2,0,0.18058474892840218,modspe,NA
380,Ziphius_cavirostris,MarineMammals_3,4,4,0,0,8.045052292839903e-4,4.684,0.029,0.036973006082151,modspe,Pelagic
