ID,Prey,PreyGroup,Predator,PredGroup,PredStrategy,FoodSource,Reference,Reference_link,Observation
743,Zooplankton *,Zooplankton,Coryne_sp,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46550110,* need to be more specific (which Zooplankton?)
541,Zooplankton *,Zooplankton,Bougainvillia_macloviana,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46550398,* need to be more specific (which Zooplankton?)
1031,Zooplankton *,Zooplankton,Eudendrium_ramosum,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46550519,* need to be more specific (which Zooplankton?)
1000,Zooplankton *,Zooplankton,Errina_antarctica,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46550961,* need to be more specific (which Zooplankton?)
1268,Zooplankton *,Zooplankton,Inferiolabiata_lowei,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46551224,* need to be more specific (which Zooplankton?)
2308,Zooplankton *,Zooplankton,Stellapora_echinata,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46551261,* need to be more specific (which Zooplankton?)
595,Zooplankton *,Zooplankton,Campanularia_sp,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46551752,* need to be more specific (which Zooplankton?)
2508,Zooplankton *,Zooplankton,Tulpa_tulipifera,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46551752,* need to be more specific (which Zooplankton?)
1630,Zooplankton *,Zooplankton,Obelia_sp,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46551829,
594,Detritus,Non-living,Campanularia_sp,Cnidaria,Suspension-feeder,Detritus,Encyclopedia of Life,https://eol.org/pages/46551836,Inferred from Campanularidae (Obelia_spp)
1628,Detritus,Non-living,Obelia_longissima,Cnidaria,Suspension-feeder,Detritus,Encyclopedia of Life,https://eol.org/pages/46551836,
1629,Zooplankton *,Zooplankton,Obelia_longissima,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46551836,
2507,Detritus,Non-living,Tulpa_tulipifera,Cnidaria,Suspension-feeder,Detritus,Encyclopedia of Life,https://eol.org/pages/46551836,Inferred from Campanularidae (Obelia_spp)
1176,Zooplankton *,Zooplankton,Halecium_delicatulum,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46551931,* need to be more specific (which Zooplankton?)
1175,Zooplankton *,Zooplankton,Halecium_beanii,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46551948,* need to be more specific (which Zooplankton?)
1177,Zooplankton *,Zooplankton,Halecium_jaederholmi,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46551988,* need to be more specific (which Zooplankton?)
1095,Zooplankton *,Zooplankton,Filellum_sp,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46552138,* need to be more specific (which Zooplankton?)
1166,Zooplankton *,Zooplankton,Grammaria_abietina,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46552151,* need to be more specific (which Zooplankton?)
1292,Zooplankton *,Zooplankton,Lafoea_dumosa,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46552160,* need to be more specific (which Zooplankton?)
2028,Zooplankton *,Zooplankton,Phialella_chilensis,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46552308,* need to be more specific (which Zooplankton?)
117,Zooplankton *,Zooplankton,Amphisbetia_operculata,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46552357,* need to be more specific (which Zooplankton?)
2268,Zooplankton *,Zooplankton,Sertularella_sp1,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46552463,* need to be more specific (which Zooplankton?)
2267,Zooplankton *,Zooplankton,Sertularella_gayi,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46552471,* need to be more specific (which Zooplankton?)
2266,Zooplankton *,Zooplankton,Sertularella_antarctica,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46552490,* need to be more specific (which Zooplankton?)
2343,Zooplankton *,Zooplankton,Symplectoscyphus_sp,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46552664,* need to be more specific (which Zooplankton?)
2344,Zooplankton *,Zooplankton,Symplectoscyphus_subdichotomus,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46552676,* need to be more specific (which Zooplankton?)
2342,Zooplankton *,Zooplankton,Symplectoscyphus_magellanicus,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46552719,* need to be more specific (which Zooplankton?)
1535,Zooplankton *,Zooplankton,Modeeria_rotunda,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46553121,* need to be more specific (which Zooplankton?)
2307,Zooplankton *,Zooplankton,Stegopoma_irregularis,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46553125,* need to be more specific (which Zooplankton?)
2345,Zooplankton *,Zooplankton,Synthecium_protectum,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46553246,* need to be more specific (which Zooplankton?)
1245,Zooplankton *,Zooplankton,Hincksella_stolonifera,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46553255,* need to be more specific (which Zooplankton?)
1231,Zooplankton *,Zooplankton,Hebella_striata,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46553285,* need to be more specific (which Zooplankton?)
2037,Zooplankton *,Zooplankton,Plumularia_setacea,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46553697,* need to be more specific (which Zooplankton?)
2036,Zooplankton *,Zooplankton,Plumularia_insignis,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46553699,* need to be more specific (which Zooplankton?)
1234,Phytoplankton *,Phytoplankton,Henricia_studeri,Echinodermata,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/46556522,
369,Puncturella_conica,Gastropoda,Austrocidaris_canaliculata,Echinodermata,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46557086,
2138,Thalassionema_nitzschioides,Diatoms,Psolus_segregatus,Echinodermata,Suspension-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/46557698,Inferred from Psolus_sp
2280,Sprattus_fuegensis,Fish_Pel,Spheniscus_magellanicus,SeaBirds,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46562442,
1444,Polychaeta *,Polychaeta,Macrourus_carinatus,Fish_BenPel,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46564612,* need to be more specific (which Polychaeta?)
911,Macrourus_holotrachys,Fish_BenPel,Diomedea_sp,SeaBirds,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46564614,
1133,Coelorinchus_fasciatus,Fish_BenPel,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46564798,
2403,Guttigadus_kongi,Fish_Demersal,Thalassarche_melanophris,SeaBirds,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46565062,
1135,Notophycis_marginata,Fish_BenPel,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46565540,
1138,Micromesistius_australis,Fish_Pel,Genypterus_blacodes,Fish_Demersal,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46565540,
2277,Agonopsis_chiloensis,Fish_BenPel,Spheniscus_magellanicus,SeaBirds,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46568897,
2400,Macrourus_whitsoni,Fish_BenPel,Thalassarche_melanophris,SeaBirds,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46570585,
943,Lepidonotothen_squamifrons,Fish_BenPel,Dissostichus_eleginoides,Fish_BenPel,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46572955,
2094,Patagonotothen_guntheri,Fish_BenPel,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46572959,
2402,Patagonotothen_guntheri,Fish_BenPel,Thalassarche_melanophris,SeaBirds,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46572959,
929,Themisto_gaudichaudii,Amphipoda,Dissostichus_eleginoides,Fish_BenPel,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46573002,
2185,Detritus,Non-living,Puncturella_conica,Gastropoda,Deposit-feeder,Detritus,Encyclopedia of Life,https://eol.org/pages/47017905,
2186,Latrunculia_sp,Porifera,Puncturella_conica,Gastropoda,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/47017905,
640,Astrotoma_agassizii,Echinodermata,Cheiraster_(Luidiaster)_gerlachei,Echinodermata,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/4702963,
641,Ophiacantha_sp,Echinodermata,Cheiraster_(Luidiaster)_gerlachei,Echinodermata,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/4702963,Inferred from preying upon O. antarctica
642,Ophiacantha_vivipara,Echinodermata,Cheiraster_(Luidiaster)_gerlachei,Echinodermata,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/4702963,Inferred from preying upon O. antarctica
643,Detritus,Non-living,Cheiraster_(Luidiaster)_gerlachei,Echinodermata,Deposit-feeder,Detritus,Encyclopedia of Life,https://eol.org/pages/4702963,
2053,Diatoms_benthic,Diatoms,Polydora_sp,Polychaeta,Deposit-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/47033496,Inferred from Polydora_ciliata; * need to be more specific (which Bacillariophyceae?)
2054,Diatoms_centric,Diatoms,Polydora_sp,Polychaeta,Deposit-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/47033496,Inferred from Polydora_ciliata; * need to be more specific (which Bacillariophyceae?)
2055,Diatoms_pennate,Diatoms,Polydora_sp,Polychaeta,Deposit-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/47033496,Inferred from Polydora_ciliata; * need to be more specific (which Bacillariophyceae?)
2176,Limopsis_sp,Bivalvia,Pteraster_affinis,Echinodermata,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/4703969,
1271,Phytoplankton *,Phytoplankton,Isometra_vivipara,Echinodermata,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/4705568,
717,Glycera_capitata,Polychaeta,Colossendeis_megalonyx,Benthos_Misc,Carnivore,Heterotroph,Encyclopedia of Life,https://eol.org/pages/479487,Inferred from Pycnogonida
1716,Detritus,Non-living,Onoba_fuegoensis,Gastropoda,Deposit-feeder,Detritus,Encyclopedia of Life,https://eol.org/pages/4870678,
2450,Phytoplankton *,Phytoplankton,Tonicia_lebruni,Polyplacophora,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/4941148,* which Phytoplankton is epiphytic? consultar con Ire y cia
2451,Phytoplankton *,Phytoplankton,Tonicia_lebruni,Polyplacophora,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/4941148,"* Grazing, need to be more specific (which Phytoplankton?)"
592,Phytoplankton *,Phytoplankton,Callochiton_puniceus,Polyplacophora,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/4941339,* which Phytoplankton is epiphytic? consultar con Ire y cia
593,Phytoplankton *,Phytoplankton,Callochiton_puniceus,Polyplacophora,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/4941339,"* Grazing, need to be more specific (which Phytoplankton?)"
1344,Phytoplankton *,Phytoplankton,Leptochiton_kerguelensis,Polyplacophora,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/4942178,* which Phytoplankton is epiphytic? consultar con Ire y cia
1345,Phytoplankton *,Phytoplankton,Leptochiton_kerguelensis,Polyplacophora,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/4942178,"* Grazing, need to be more specific (which Phytoplankton?)"
1348,Phytoplankton *,Phytoplankton,Leptochiton_medinae,Polyplacophora,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/4942208,* which Phytoplankton is epiphytic? consultar con Ire y cia
1349,Phytoplankton *,Phytoplankton,Leptochiton_medinae,Polyplacophora,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/4942208,"* Grazing, need to be more specific (which Phytoplankton?)"
1622,Phytoplankton *,Phytoplankton,Nuttallochiton_hyadesi,Polyplacophora,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/4942550,* which Phytoplankton is epiphytic? consultar con Ire y cia
1623,Phytoplankton *,Phytoplankton,Nuttallochiton_hyadesi,Polyplacophora,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/4942550,"* Grazing, need to be more specific (which Phytoplankton?)"
2269,Zooplankton *,Zooplankton,Sertularella_striata,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/51259918,* need to be more specific (which Zooplankton?)
1805,Necromass,Non-living,Parabuccinum_politum,Gastropoda,Scavenger,Necromass,Encyclopedia of Life,https://eol.org/pages/51273564,
1715,Detritus,Non-living,Onoba_antleri,Gastropoda,Deposit-feeder,Detritus,Encyclopedia of Life,https://eol.org/pages/51274446,
1695,Polychaeta *,Polychaeta,Odostomia_sp,Gastropoda,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/51509488,* need to be more specific (which Polychaeta?)
1725,Ophiactis_sp,Echinodermata,Ophiactis_sp,Echinodermata,Cannibalism,Heterotroph,Encyclopedia of Life,https://eol.org/pages/71498,
1626,Phytoplankton *,Phytoplankton,Nuttallochiton_martiali,Polyplacophora,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/7160203,* which Phytoplankton is epiphytic? consultar con Ire y cia
1627,Phytoplankton *,Phytoplankton,Nuttallochiton_martiali,Polyplacophora,Grazer,Primary producer,Encyclopedia of Life,https://eol.org/pages/7160203,"* Grazing, need to be more specific (which Phytoplankton?)"
1167,Emiliania_huxleyi,Coccolithophorids,Gymnodinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/901805,
910,Macrourus_holotrachys,Fish_BenPel,Diomedea_sp,SeaBirds,Hunter,Heterotroph,Encyclopedia of Life,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Diomedea,
246,Detritus,Non-living,Appendicularia_spp,Zooplankton,Suspension-feeder,Detritus,Fernandez_etal_2004,https://doi.org/10.3354/meps266089,
247,Synechococcus_sp,Picophytoplankton,Appendicularia_spp,Zooplankton,Suspension-feeder,Primary producer,Fernandez_etal_2004,https://doi.org/10.3354/meps266089,
1930,Jassa_alonsoae,Amphipoda,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,
1931,Leucothoe_spinicarpa,Amphipoda,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,
1932,Phoxocephalus_sp,Amphipoda,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,
1934,Tryphosella_sp,Amphipoda,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,
1935,Parborlasia_corrugatus,Benthos_Misc,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,
1936,Zygochlamys_patagonica,Bivalvia,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,
1940,Aspidostoma_giganteum,Bryozoa,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,Inferred from Bryozoa
1941,Burdwoodipora_paguricola,Bryozoa,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,Inferred from Bryozoa
1942,Eudorella_sp,Cumacea,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,Inferred from Cumacea
1944,Eurypodius_latreillii,Decapoda,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,
1945,Libidoclaea_granaria,Decapoda,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,
1946,Lithodes_confundens,Decapoda,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,
1948,Pagurus_comptus,Decapoda,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,
1949,Pagurus_forceps,Decapoda,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,
1950,Gorgonocephalus_chilensis,Echinodermata,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,
1951,Ophiura_lymani,Echinodermata,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,* need to be more specific (which Ophiuroidea?)
1953,Sprattus_fuegensis,Fish_Pel,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,
1954,Austrodoris_sp,Gastropoda,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,Inferred from Nudibranchia
1955,Acanthoserolis_schythei,Isopoda,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,* need to be more specific (which Isopoda?)
1956,Antarcturidae,Isopoda,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,
1957,Natatolana_pastorei,Isopoda,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,
1961,Eunereis_patagonica,Polychaeta,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,Inferred from Nereididae
1964,Nicolea_chilensis,Polychaeta,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,Inferred from Terebellidae
1965,Nicon_maculata,Polychaeta,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,Inferred from Nereididae
1966,Pista_spp,Polychaeta,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,Inferred from Terebellidae
1968,Terebellides_malvinensis,Polychaeta,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,Inferred from Terebellidae
1969,Thelepus_sp,Polychaeta,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,Inferred from Terebellidae
1979,Salpidae,Zooplankton,Patagonotothen_ramsayi,Fish_BenPel,Hunter,Heterotroph,Fischer_etal_2022,https://doi.org/10.1007/s00300-022-03082-9,
694,Doryteuthis_gahi,Cephalopoda,Coelorinchus_fasciatus,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/DietCompoSummary.php?dietcode=2552&genusname=Coelorinchus&speciesname=fasciatus,
705,Eggs_Fish,Zooplankton,Coelorinchus_fasciatus,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/DietCompoSummary.php?dietcode=2552&genusname=Coelorinchus&speciesname=fasciatus,
1521,Doryteuthis_gahi,Cephalopoda,Micromesistius_australis,Fish_Pel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/DietCompoSummary.php?dietcode=515&genusname=Micromesistius&speciesname=australis,
1522,Macrouridae *,Fish_BenPel,Micromesistius_australis,Fish_Pel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/DietCompoSummary.php?dietcode=515&genusname=Micromesistius&speciesname=australis,* need to be more specific (which Macrouridae?)
1523,Notophycis_marginata,Fish_BenPel,Micromesistius_australis,Fish_Pel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/DietCompoSummary.php?dietcode=515&genusname=Micromesistius&speciesname=australis,
2235,Themisto_gaudichaudii,Amphipoda,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=320&genus=Salilota&species=australis,
2238,Cottoperca_trigloides,Fish_BenPel,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=320&genus=Salilota&species=australis,
2239,Dissostichus_eleginoides,Fish_BenPel,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=320&genus=Salilota&species=australis,
2240,Patagonotothen_ramsayi,Fish_BenPel,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=320&genus=Salilota&species=australis,
2241,Iluocoetes_fimbriatus,Fish_Demersal,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=320&genus=Salilota&species=australis,
2242,Micromesistius_australis,Fish_Pel,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=320&genus=Salilota&species=australis,
2243,Sprattus_fuegensis,Fish_Pel,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=320&genus=Salilota&species=australis,
2246,Euphausia_spp,Zooplankton,Salilota_australis,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=320&genus=Salilota&species=australis,
2171,Polychaeta *,Polychaeta,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=43202&genus=Psychrolutes&species=marmoratus,* need to be more specific (which Polychaeta?)
1450,Amphipoda *,Amphipoda,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7320&genus=Macrourus&species=holotrachys,* need to be more specific (which Amphipoda?)
1452,Doryteuthis_gahi,Cephalopoda,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7320&genus=Macrourus&species=holotrachys,
1454,Hydrozoa *,Cnidaria,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7320&genus=Macrourus&species=holotrachys,* need to be more specific (which Hydrozoa?)
1456,Decapoda *,Decapoda,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7320&genus=Macrourus&species=holotrachys,* need to be more specific (which Decapoda?)
1461,Holothuroidea *,Echinodermata,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7320&genus=Macrourus&species=holotrachys,* need to be more specific (which Holothuroidea?)
1468,Copepoda *,Zooplankton,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7320&genus=Macrourus&species=holotrachys,* need to be more specific (which Copepoda?)
1470,Euphausia_spp,Zooplankton,Macrourus_holotrachys,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7320&genus=Macrourus&species=holotrachys,
1474,Polychaeta *,Polychaeta,Macrourus_whitsoni,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7321&genus=Macrourus&species=whitsoni,* need to be more specific (which Polychaeta?)
1475,Euphausia_spp,Zooplankton,Macrourus_whitsoni,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7321&genus=Macrourus&species=whitsoni,
1326,Themisto_gaudichaudii,Amphipoda,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,
1327,Ascidiacea *,Ascidiacea,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,* need to be more specific (which Ascidiacea?)
1328,Actiniaria *,Cnidaria,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,* need to be more specific (which Actiniaria?)
1329,Holothuroidea *,Echinodermata,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,* need to be more specific (which Holothuroidea?)
1330,Ophiuroidea *,Echinodermata,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,* need to be more specific (which Ophiuroidea?)
1331,Lepidonotothen_squamifrons,Fish_BenPel,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,
1332,Austrodoris_sp,Gastropoda,Lepidonotothen_squamifrons,Fish_BenPel,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=7385&genus=Lepidonotothen&species=squamifrons,
